id,name,taxid,gender,dateofbirth,status,externalcode,isenriched,enrichedat,enrichedbt,createdat,createdby,updatedat,updatedby,ID_Pedido,Data_Pedido,Nome_do_Item,Quantidade,Categoria_Comida
3319,Ana Dias,328.886.686-49,Male,2006-10-18,active,4G5PYQ9F0S,True,2025-10-30T17:35:42,maria,2025-10-29T00:00:00,ops_team,2025-11-09T15:37:05,import_script,2120,29/10/25,Espaguete ao Alho e oleo,1,Pizza
3320,Bruno Araujo,856.201.108-39,Female,2004-07-20,inactive,J7YGZM33JJ,False,,,2025-08-23T00:00:00,system,2025-09-01T06:41:15,data_engineer,2121,23/08/25,Lasanha Bolonhesa,3,Sobremesa
3321,Larissa Costa,734.463.078-38,Female,1962-07-13,active,6LJ0TZXLCH,False,,,2025-09-04T00:00:00,ops_team,2025-09-15T20:10:12,import_script,2122,04/09/25,Ravioli de Queijo,1,Sobremesa
3322,Mariana Rocha,436.691.787-65,Male,1970-10-05,active,HVVQ0ZF4CJ,False,,,2025-09-17T00:00:00,maria,2025-10-07T12:00:31,import_script,2123,17/09/25,Sorvete Artesanal,3,Sobremesa
3323,Beatriz Oliveira,017.653.678-68,Female,1968-02-29,pending,A25IFDTII6,False,,,2025-08-22T00:00:00,maria,2025-08-31T09:17:41,joao,2124,22/08/25,Pizza Grande Calabresa,2,Pizza
3324,Beatriz Souza,283.530.895-09,Female,1970-03-19,pending,VQZCMLKWQN,False,,,2025-11-02T00:00:00,joao,2025-11-09T15:33:43,maria,2125,02/11/25,Pizza Grande Calabresa,3,Sobremesa
3325,Pedro Fernandes,441.646.615-40,Female,1997-11-06,inactive,SYG9GZCM5X,False,,,2025-11-03T00:00:00,system,2025-11-09T15:24:55,maria,2126,03/11/25,Pizza Frango com Catupiry,1,Sobremesa
3326,Bruno Araujo,209.989.773-55,Female,1971-12-13,pending,CN1DVFHACN,False,,,2025-08-29T00:00:00,joao,2025-09-26T12:28:54,import_script,2127,29/08/25,Sorvete Artesanal,3,Pizza
3327,Maria Almeida,105.034.370-82,Female,2000-09-25,pending,EDL8U01LDJ,True,2025-11-05T06:16:46,maria,2025-11-07T00:00:00,joao,2025-11-09T14:51:40,maria,2128,07/11/25,Tiramisu,3,Pizza
3328,Gabriela Dias,242.216.309-86,Female,2003-09-26,active,IVG5M00S9Y,True,2025-09-12T08:05:03,joao,2025-09-29T00:00:00,joao,2025-10-25T14:38:20,system,2129,29/09/25,Mousse de Chocolate,3,Pizza
3329,Patrícia Moraes,218.995.909-31,Prefer not to say,1995-04-27,active,EIK243QZ0W,False,,,2025-09-26T00:00:00,ops_team,2025-09-30T12:28:25,joao,2130,26/09/25,Sorvete Artesanal,1,Sobremesa
3330,Fernanda Silva,953.207.365-91,Female,1986-05-28,active,ZOZG9Q2WKZ,False,,,2025-08-20T00:00:00,ops_team,2025-09-02T15:33:29,system,2131,20/08/25,Nhoque ao Sugo,2,Sobremesa
3331,Maria Silva,725.327.001-56,Female,1966-01-30,active,XHIYAUJFW2,True,2025-11-05T19:54:51,maria,2025-11-09T00:00:00,joao,2025-11-09T15:27:22,data_engineer,2132,09/11/25,Pizza Grande Portuguesa,1,Sobremesa
3332,Camila Almeida,055.297.563-92,Female,1979-08-31,active,0IL19ASE51,False,,,2025-08-29T00:00:00,maria,2025-08-31T10:22:22,data_engineer,2133,29/08/25,Espaguete ao Alho e oleo,2,Sobremesa
3333,Camila Santos,578.986.075-04,Male,1968-05-16,active,HNVRLJGO7Q,True,2025-08-17T12:48:11,system,2025-11-08T00:00:00,ops_team,2025-11-09T14:58:21,data_engineer,2134,08/11/25,Lasanha Bolonhesa,3,Sobremesa
3334,Beatriz Teixeira,800.021.249-42,Male,1995-08-28,inactive,MELHHV3IK9,False,,,2025-09-30T00:00:00,ops_team,2025-10-21T14:30:56,data_engineer,2135,30/09/25,Pizza Frango com Catupiry,1,Pizza
3335,Fernanda Lima,037.090.422-77,Male,2000-05-04,active,B6GJ35OGPK,True,2025-10-07T15:42:37,maria,2025-08-12T00:00:00,import_script,2025-09-04T10:12:42,maria,2136,12/08/25,Lasanha Bolonhesa,3,Pizza
3336,Larissa Fernandes,116.669.063-26,Male,1967-12-14,active,42CR08KH28,True,2025-08-18T15:02:28,ops_team,2025-09-09T00:00:00,system,2025-10-09T14:40:49,maria,2137,09/09/25,Ravioli de Queijo,2,Sobremesa
3337,Thiago Almeida,263.322.824-82,Female,1967-10-18,active,8LB6VFJ8C0,False,,,2025-10-09T00:00:00,joao,2025-10-24T08:32:53,import_script,2138,09/10/25,Ravioli de Queijo,1,Sobremesa
3338,Camila Dias,058.332.174-97,Male,1969-04-23,active,T4LY9WTRHY,False,,,2025-09-25T00:00:00,maria,2025-10-09T16:53:10,import_script,2139,25/09/25,Pudim de Leite,3,Sobremesa
3339,Mariana Ribeiro,359.939.706-54,Female,1970-05-12,inactive,2VS5BQ6X5O,False,,,2025-09-13T00:00:00,maria,2025-10-08T20:53:00,ops_team,2140,13/09/25,Sorvete Artesanal,2,Pizza
3340,Larissa Araujo,866.329.426-45,Male,2001-08-24,active,D2DAKIJMEC,False,,,2025-09-19T00:00:00,maria,2025-09-23T02:58:36,import_script,2141,19/09/25,Pizza Grande Portuguesa,1,Pizza
3341,Mateus Barbosa,257.952.237-36,Male,1963-01-01,active,VYDBDBSWWZ,True,2025-11-02T06:34:33,system,2025-09-08T00:00:00,joao,2025-09-21T06:57:15,maria,2142,08/09/25,Tiramisu,2,Sobremesa
3342,Gabriela Almeida,232.244.742-35,Female,1979-03-14,inactive,51RDDEB3FK,False,,,2025-08-16T00:00:00,maria,2025-09-07T22:57:23,ops_team,2143,16/08/25,Sorvete Artesanal,1,Sobremesa
3343,Sofia Teixeira,994.161.530-18,Female,2001-07-11,active,OUXW7R0LSG,False,,,2025-09-24T00:00:00,import_script,2025-10-12T16:12:49,import_script,2144,24/09/25,Pizza Grande Portuguesa,1,Sobremesa
3344,Fernanda Teixeira,139.371.687-49,Male,1991-12-26,pending,SVZSDPIHZL,False,,,2025-09-30T00:00:00,joao,2025-10-12T00:20:07,ops_team,2145,30/09/25,Pizza Grande Portuguesa,1,Sobremesa
3345,Mariana Barbosa,534.892.200-24,Male,2004-12-01,inactive,E426KI96Q0,False,,,2025-09-30T00:00:00,ops_team,2025-10-12T15:34:48,system,2146,30/09/25,Pizza Mussarela,2,Sobremesa
3346,Mateus Cardoso,616.600.972-38,Female,1986-07-03,active,SRX8E52MRJ,True,2025-10-26T08:19:12,ops_team,2025-10-24T00:00:00,system,2025-11-09T14:54:37,import_script,2147,24/10/25,Sorvete Artesanal,3,Pizza
3347,Fernanda Pereira,335.734.335-24,Female,1987-01-07,pending,R0E7PTVN31,True,2025-09-07T18:45:37,import_script,2025-10-07T00:00:00,system,2025-10-30T08:21:24,import_script,2148,07/10/25,Mousse de Chocolate,3,Sobremesa
3348,Carlos Moraes,498.497.613-42,Male,1973-11-02,pending,CAMQVKD0FG,True,2025-10-25T17:31:21,maria,2025-09-06T00:00:00,data_engineer,2025-09-10T18:14:08,data_engineer,2149,06/09/25,Espaguete ao Alho e oleo,2,Pizza
3349,Thiago Oliveira,040.785.710-27,Female,1974-01-25,active,QUG0VFFX3J,False,,,2025-08-20T00:00:00,maria,2025-08-27T05:20:17,data_engineer,2150,20/08/25,Ravioli de Queijo,1,Sobremesa
3350,Maria Lima,660.261.812-14,Male,1977-06-11,pending,MWHV8GOA53,False,,,2025-10-04T00:00:00,joao,2025-10-11T01:03:33,joao,2151,04/10/25,Nhoque ao Sugo,3,Pizza
3351,Camila Costa,609.603.238-56,Prefer not to say,1955-12-26,inactive,AKHOR7OOC1,False,,,2025-10-25T00:00:00,ops_team,2025-11-08T07:23:05,system,2152,25/10/25,Pizza Mussarela,1,Sobremesa
3352,Ana Mendonça,428.083.193-82,Male,1997-12-15,pending,6COY3JZ4ZE,True,2025-10-05T09:43:18,ops_team,2025-10-05T00:00:00,joao,2025-10-09T10:43:24,ops_team,2153,05/10/25,Pizza Grande Margherita,1,Pizza
3353,Patrícia Costa,711.629.983-72,Male,1973-07-17,active,QOPIFVI6LU,False,,,2025-08-27T00:00:00,import_script,2025-09-14T13:59:18,ops_team,2154,27/08/25,Pizza Grande Portuguesa,3,Sobremesa
3354,Larissa Oliveira,558.593.437-59,Male,1956-09-12,pending,FP92VRYMU3,False,,,2025-10-12T00:00:00,ops_team,2025-10-24T21:03:21,maria,2155,12/10/25,Pizza Grande Calabresa,2,Pizza
3355,Luís Lima,206.375.965-20,Male,1999-12-07,active,3J1D0PS6UU,False,,,2025-11-08T00:00:00,ops_team,2025-11-09T15:21:18,ops_team,2156,08/11/25,Espaguete ao Alho e oleo,3,Sobremesa
3356,Carlos Rocha,852.067.328-53,Female,1979-07-20,active,PHR09FFPAV,True,2025-09-06T21:47:20,maria,2025-10-13T00:00:00,ops_team,2025-11-07T16:31:45,maria,2157,13/10/25,Tiramisu,3,Massas
3357,Sofia Barbosa,859.364.843-13,Male,1974-06-18,inactive,J0OUFA4D5A,False,,,2025-09-01T00:00:00,system,2025-09-06T01:51:06,ops_team,2158,01/09/25,Mousse de Chocolate,1,Massas
3358,Rafael Barbosa,286.362.559-18,Male,2007-04-25,inactive,2S3S4RHBI0,False,,,2025-10-04T00:00:00,joao,2025-10-09T11:31:21,joao,2159,04/10/25,Pizza Grande Portuguesa,1,Pizza
3359,Thiago Teixeira,923.606.385-66,Female,1973-09-14,pending,XQ83HUVOX1,False,,,2025-10-23T00:00:00,import_script,2025-11-03T12:10:55,import_script,2160,23/10/25,Pizza Frango com Catupiry,2,Pizza
3360,Gustavo Almeida,734.034.075-42,Female,1967-07-07,pending,J24VNMX85W,False,,,2025-09-11T00:00:00,joao,2025-09-13T03:27:07,import_script,2161,11/09/25,Pizza Grande Calabresa,2,Sobremesa
3361,Larissa Lima,324.229.172-93,Male,1976-07-14,pending,60IDE6NX2S,False,,,2025-08-24T00:00:00,maria,2025-09-07T03:32:44,maria,2162,24/08/25,Pizza Grande Portuguesa,1,Pizza
3362,Thiago Rocha,852.900.293-06,Male,1957-03-14,active,KW2MD8II1C,False,,,2025-11-03T00:00:00,import_script,2025-11-09T15:34:17,system,2163,03/11/25,Pizza Mussarela,2,Pizza
3363,Bruno Gomes,397.029.107-03,Male,2007-02-12,active,2NGREL00KP,False,,,2025-10-10T00:00:00,joao,2025-10-31T11:36:26,ops_team,2164,10/10/25,Pizza Mussarela,3,Sobremesa
3364,Camila Silva,965.882.323-54,Non-binary,2007-03-30,active,02E51HF1XD,False,,,2025-11-08T00:00:00,ops_team,2025-11-09T14:46:16,joao,2165,08/11/25,Sorvete Artesanal,2,Sobremesa
3365,Gabriela Santos,405.971.181-13,Male,1987-10-04,pending,KCPWB2N2LG,True,2025-10-08T11:21:16,maria,2025-09-26T00:00:00,ops_team,2025-10-17T05:33:36,ops_team,2166,26/09/25,Pizza Grande Margherita,3,Pizza
3366,Lucas Ribeiro,668.859.499-55,Male,1987-09-20,active,FUROGONCE0,True,2025-10-23T00:07:46,data_engineer,2025-10-18T00:00:00,data_engineer,2025-10-22T11:03:40,joao,2167,18/10/25,Tiramisu,2,Pizza
3367,Ana Costa,589.200.194-51,Non-binary,2002-01-04,inactive,GNO0P8HKZQ,False,,,2025-09-05T00:00:00,data_engineer,2025-09-09T08:46:26,system,2168,05/09/25,Nhoque ao Sugo,3,Sobremesa
3368,Fernanda Souza,419.423.769-26,Male,1956-12-16,pending,HAY75ENFII,False,,,2025-09-22T00:00:00,ops_team,2025-10-22T01:17:19,joao,2169,22/09/25,Tiramisu,1,Sobremesa
3369,João Fernandes,093.317.622-73,Female,1975-03-01,inactive,YLDEAM4VFU,True,2025-10-01T10:11:04,data_engineer,2025-10-31T00:00:00,joao,2025-11-09T15:02:43,data_engineer,2170,31/10/25,Tiramisu,1,Sobremesa
3370,João Ribeiro,113.231.306-62,Male,1967-08-11,active,H5LCBDVBAR,True,2025-09-18T04:28:10,ops_team,2025-08-28T00:00:00,maria,2025-09-13T15:40:05,import_script,2171,28/08/25,Pizza Grande Margherita,3,Pizza
3371,Thiago Cardoso,943.371.652-24,Female,1995-02-07,active,2M7FYRP81B,True,2025-10-08T21:09:55,data_engineer,2025-10-14T00:00:00,data_engineer,2025-11-09T14:55:29,maria,2172,14/10/25,Espaguete ao Alho e oleo,1,Sobremesa
3372,Sofia Araujo,978.804.126-11,Female,1978-08-08,pending,Y1KK33KKTM,False,,,2025-11-08T00:00:00,data_engineer,2025-11-09T15:06:55,joao,2173,08/11/25,Espaguete ao Alho e oleo,1,Sobremesa
3373,Bruno Gomes,290.022.168-08,Male,2002-10-10,inactive,IMA3ADBQXO,False,,,2025-08-30T00:00:00,data_engineer,2025-09-18T23:37:34,system,2174,30/08/25,Lasanha Bolonhesa,2,Pizza
3374,Mariana Almeida,047.739.978-07,Male,2006-06-09,active,TWLIDZZNHO,False,,,2025-10-13T00:00:00,joao,2025-10-21T12:23:25,import_script,2175,13/10/25,Nhoque ao Sugo,2,Pizza
3375,Beatriz Silva,523.991.681-36,Male,1997-07-20,active,5IF0AOOHRZ,False,,,2025-11-02T00:00:00,ops_team,2025-11-09T15:34:45,data_engineer,2176,02/11/25,Tiramisu,2,Pizza
3376,Fernanda Dias,056.531.749-56,Female,1958-01-09,inactive,FK4TQ2S68O,False,,,2025-10-05T00:00:00,maria,2025-10-24T00:49:16,system,2177,05/10/25,Mousse de Chocolate,3,Sobremesa
3377,Rafael Ribeiro,372.398.763-85,Male,1964-12-13,pending,72HR7BM2F4,False,,,2025-11-09T00:00:00,system,2025-11-09T15:26:07,system,2178,09/11/25,Lasanha Bolonhesa,3,Sobremesa
3378,Sofia Almeida,662.157.433-55,Female,1962-07-29,pending,EELEYTC69G,False,,,2025-10-18T00:00:00,data_engineer,2025-11-02T00:58:39,data_engineer,2179,18/10/25,Lasanha Bolonhesa,3,Pizza
3379,Gustavo Gomes,087.038.675-08,Male,2000-12-17,pending,KL01RFIPZO,False,,,2025-11-07T00:00:00,data_engineer,2025-11-09T15:03:37,ops_team,2180,07/11/25,Ravioli de Queijo,2,Sobremesa
3380,Beatriz Costa,758.663.847-37,Female,2002-03-21,pending,OJYS2HP97D,False,,,2025-08-31T00:00:00,maria,2025-09-15T04:20:33,maria,2181,31/08/25,Ravioli de Queijo,3,Pizza
3381,Patrícia Oliveira,042.828.274-05,Female,2007-01-07,inactive,P1O9GEE02A,False,,,2025-10-14T00:00:00,system,2025-10-15T16:05:58,maria,2182,14/10/25,Pizza Frango com Catupiry,1,Pizza
3382,Ana Oliveira,037.915.603-87,Female,1989-12-07,pending,WSYNV718TT,False,,,2025-10-10T00:00:00,maria,2025-10-16T04:39:42,import_script,2183,10/10/25,Pudim de Leite,2,Pizza
3383,Ana Costa,588.172.123-38,Male,1960-06-10,inactive,Z1DJSMQRWB,False,,,2025-10-25T00:00:00,joao,2025-11-09T15:17:07,system,2184,25/10/25,Lasanha Bolonhesa,3,Sobremesa
3384,Larissa Dias,227.098.962-75,Female,2005-05-12,inactive,IX82X0P4TF,False,,,2025-09-02T00:00:00,ops_team,2025-09-20T09:15:20,system,2185,02/09/25,Sorvete Artesanal,2,Massas
3385,Maria Costa,509.469.338-01,Female,1957-01-26,active,KS3OF6OUK9,False,,,2025-08-20T00:00:00,system,2025-09-06T12:47:24,data_engineer,2186,20/08/25,Tiramisu,3,Sobremesa
3386,Luís Santos,280.374.652-49,Female,2001-06-06,active,VBOJN0Y97A,False,,,2025-09-14T00:00:00,system,2025-10-09T08:55:13,system,2187,14/09/25,Pizza Frango com Catupiry,3,Sobremesa
3387,Maria Moraes,055.421.042-66,Male,1964-03-20,inactive,BXJ1USZILP,False,,,2025-10-13T00:00:00,system,2025-10-18T14:57:45,joao,2188,13/10/25,Espaguete ao Alho e oleo,2,Sobremesa
3388,Gustavo Araujo,202.391.469-51,Male,1992-12-26,active,6HOYNBFD2D,False,,,2025-10-05T00:00:00,data_engineer,2025-10-20T01:27:47,data_engineer,2189,05/10/25,Pizza Grande Portuguesa,1,Sobremesa
3389,Larissa Almeida,870.914.585-57,Female,2003-12-08,inactive,V10XW7M088,False,,,2025-08-29T00:00:00,maria,2025-09-18T23:39:28,import_script,2190,29/08/25,Nhoque ao Sugo,3,Sobremesa
3390,Mateus Almeida,284.355.873-82,Female,2001-10-31,inactive,J3IUE9AOWJ,False,,,2025-09-29T00:00:00,import_script,2025-10-29T17:45:34,ops_team,2191,29/09/25,Lasanha Bolonhesa,3,Massas
3391,Bruno Lima,225.798.856-65,Female,1995-02-13,pending,QGS54S9FUG,False,,,2025-09-19T00:00:00,ops_team,2025-10-19T15:43:49,ops_team,2192,19/09/25,Pizza Frango com Catupiry,1,Sobremesa
3392,João Rocha,706.264.074-68,Male,1995-01-26,active,5VQPXBFZZW,False,,,2025-10-11T00:00:00,joao,2025-10-16T22:03:21,maria,2193,11/10/25,Pizza Grande Portuguesa,3,Sobremesa
3393,Ana Fernandes,385.982.277-98,Female,1990-11-23,active,ZA0HU9UMIK,False,,,2025-10-13T00:00:00,import_script,2025-10-17T04:58:27,maria,2194,13/10/25,Pudim de Leite,1,Sobremesa
3394,Gabriela Teixeira,289.647.887-29,Male,1993-10-17,inactive,YV2F3CSEET,False,,,2025-10-23T00:00:00,system,2025-10-28T12:06:29,system,2195,23/10/25,Nhoque ao Sugo,3,Sobremesa
3395,Gustavo Ribeiro,508.266.009-74,Female,1996-09-10,pending,Q5GAR1N08W,True,2025-10-07T00:07:40,import_script,2025-09-11T00:00:00,import_script,2025-09-24T12:25:58,system,2196,11/09/25,Tiramisu,1,Massas
3396,Bruno Pereira,120.592.969-22,Male,1965-06-21,pending,572M0LQQVL,False,,,2025-10-03T00:00:00,ops_team,2025-10-24T12:35:33,data_engineer,2197,03/10/25,Espaguete ao Alho e oleo,2,Massas
3397,Rafael Teixeira,390.914.294-39,Female,1970-02-12,inactive,X541AS6DP4,True,2025-09-03T09:31:58,system,2025-10-11T00:00:00,maria,2025-10-31T22:30:33,system,2198,11/10/25,Espaguete ao Alho e oleo,3,Massas
3398,Beatriz Souza,116.249.772-22,Female,1994-05-23,inactive,GQ83WXZJ9K,False,,,2025-09-28T00:00:00,data_engineer,2025-10-19T20:13:20,system,2199,28/09/25,Espaguete ao Alho e oleo,3,Massas
3399,Mariana Fernandes,299.943.798-63,Female,2000-12-06,inactive,5Z2XEVBZZA,True,2025-08-31T18:48:07,maria,2025-08-11T00:00:00,data_engineer,2025-08-28T02:40:31,system,2200,11/08/25,Sorvete Artesanal,2,Pizza
3400,Larissa Lima,541.587.981-99,Female,1968-08-16,active,95A2O7JTI1,False,,,2025-10-09T00:00:00,system,2025-10-31T17:38:39,system,2201,09/10/25,Pizza Grande Portuguesa,3,Sobremesa
3401,Maria Souza,429.200.585-73,Female,1998-06-15,active,EECDQXGELS,False,,,2025-09-22T00:00:00,ops_team,2025-09-25T01:06:26,ops_team,2202,22/09/25,Pizza Grande Calabresa,3,Pizza
3402,Thiago Moraes,672.908.668-22,Female,1961-11-22,active,FWUG6NKAN6,False,,,2025-09-27T00:00:00,maria,2025-09-30T21:25:55,ops_team,2203,27/09/25,Mousse de Chocolate,3,Pizza
3403,Pedro Dias,310.182.045-67,Male,1981-05-14,pending,YFOWKEFR4A,False,,,2025-11-04T00:00:00,import_script,2025-11-09T15:41:20,maria,2204,04/11/25,Mousse de Chocolate,1,Sobremesa
3404,Maria Teixeira,900.199.214-11,Male,1996-06-26,active,Q0KTMWC9O7,True,2025-11-06T09:35:49,import_script,2025-08-14T00:00:00,joao,2025-09-09T04:42:10,joao,2205,14/08/25,Ravioli de Queijo,3,Sobremesa
3405,Carlos Lima,329.866.113-86,Male,2000-06-14,active,96CPZNBKMG,True,2025-08-17T10:13:19,joao,2025-10-24T00:00:00,import_script,2025-11-05T05:47:25,joao,2206,24/10/25,Pizza Grande Calabresa,1,Sobremesa
3406,Rafael Fernandes,815.305.259-24,Male,1982-07-08,inactive,BXQ9OGMK18,False,,,2025-10-22T00:00:00,system,2025-10-29T03:26:57,data_engineer,2207,22/10/25,Pizza Frango com Catupiry,3,Pizza
3407,Gustavo Souza,185.182.010-03,Female,1964-03-19,pending,ZH2H32VENR,False,,,2025-09-17T00:00:00,maria,2025-09-29T22:21:24,data_engineer,2208,17/09/25,Pizza Grande Calabresa,3,Sobremesa
3408,Maria Dias,284.862.731-51,Female,1964-04-17,active,GC4JZVZM2T,False,,,2025-09-20T00:00:00,joao,2025-10-10T14:38:09,joao,2209,20/09/25,Pizza Mussarela,1,Pizza
3409,Carlos Gomes,162.250.741-86,Male,1967-06-05,active,EGK4P84HUW,False,,,2025-10-17T00:00:00,joao,2025-11-05T16:51:01,import_script,2210,17/10/25,Mousse de Chocolate,1,Sobremesa
3410,Patrícia Mendonça,703.302.647-61,Female,1979-04-29,pending,1F6BMJ6F42,False,,,2025-10-16T00:00:00,import_script,2025-10-19T02:38:56,ops_team,2211,16/10/25,Lasanha Bolonhesa,1,Pizza
3411,Camila Ribeiro,722.908.383-54,Female,1980-05-17,pending,OXJX82XSZO,True,2025-08-21T00:27:49,ops_team,2025-08-26T00:00:00,ops_team,2025-08-26T19:56:40,ops_team,2212,26/08/25,Sorvete Artesanal,3,Pizza
3412,Pedro Moraes,732.169.761-15,Male,1975-07-24,pending,QVQ7L0PZCA,True,2025-10-25T12:27:19,ops_team,2025-08-23T00:00:00,system,2025-09-09T09:31:48,import_script,2213,23/08/25,Mousse de Chocolate,3,Sobremesa
3413,Pedro Moreira,221.485.231-93,Male,1973-07-25,pending,EDYPAPW2GT,False,,,2025-10-06T00:00:00,joao,2025-10-16T14:59:05,import_script,2214,06/10/25,Espaguete ao Alho e oleo,1,Sobremesa
3414,Gabriela Santos,986.054.277-52,Female,1960-01-03,inactive,55O0QNM6HL,False,,,2025-09-01T00:00:00,system,2025-09-02T03:43:40,maria,2215,01/09/25,Tiramisu,1,Pizza
3415,Carlos Gomes,181.268.947-25,Male,1970-06-12,inactive,B395TTE0OA,False,,,2025-08-27T00:00:00,import_script,2025-09-07T03:46:10,import_script,2216,27/08/25,Pizza Mussarela,2,Sobremesa
3416,Mariana Moreira,402.537.092-38,Male,1977-10-02,inactive,OBEECT8TK8,True,2025-08-31T13:29:07,system,2025-09-07T00:00:00,import_script,2025-09-20T19:34:02,system,2217,07/09/25,Pizza Grande Margherita,1,Sobremesa
3417,Gustavo Dias,936.035.511-22,Male,1983-12-31,pending,EOA3TQFE1Z,False,,,2025-11-02T00:00:00,system,2025-11-09T14:43:25,joao,2218,02/11/25,Tiramisu,3,Sobremesa
3418,Gustavo Cardoso,866.025.247-41,Male,1995-08-01,inactive,HEFSWGV226,False,,,2025-10-29T00:00:00,ops_team,2025-11-09T15:36:26,data_engineer,2219,29/10/25,Pizza Mussarela,2,Sobremesa
3419,Camila Moraes,604.875.107-94,Male,2004-10-18,active,1CEAI5XK65,False,,,2025-11-07T00:00:00,data_engineer,2025-11-09T14:47:32,maria,2220,07/11/25,Mousse de Chocolate,2,Sobremesa
3420,Beatriz Fernandes,867.249.549-37,Female,1976-10-29,active,TE92QTJPET,True,2025-09-13T18:48:12,joao,2025-10-25T00:00:00,system,2025-11-01T04:28:43,import_script,2221,25/10/25,Espaguete ao Alho e oleo,1,Sobremesa
3421,Larissa Fernandes,225.599.848-64,Female,1979-11-13,active,N6AWJ1F2XP,False,,,2025-08-11T00:00:00,data_engineer,2025-08-29T09:40:00,import_script,2222,11/08/25,Lasanha Bolonhesa,1,Massas
3422,Patrícia Costa,604.418.279-82,Female,1958-08-24,inactive,IKH6UY6V52,False,,,2025-10-29T00:00:00,maria,2025-11-09T14:43:32,ops_team,2223,29/10/25,Sorvete Artesanal,2,Massas
3423,Bruno Costa,176.731.212-38,Female,1965-10-04,inactive,S8DKFOGUVU,False,,,2025-09-08T00:00:00,ops_team,2025-09-15T20:04:14,joao,2224,08/09/25,Pizza Grande Calabresa,1,Pizza
3424,Thiago Ribeiro,933.445.746-70,Non-binary,1984-04-25,inactive,SW45NF6Q3F,True,2025-09-13T15:58:25,system,2025-09-29T00:00:00,system,2025-10-01T02:49:25,ops_team,2225,29/09/25,Mousse de Chocolate,2,Pizza
3425,Larissa Rocha,147.807.893-95,Male,1986-06-11,active,FB33FROT99,False,,,2025-09-07T00:00:00,maria,2025-09-19T09:08:11,system,2226,07/09/25,Lasanha Bolonhesa,3,Sobremesa
3426,Patrícia Pereira,643.513.323-20,Female,1990-12-11,inactive,HZDK925G55,True,2025-09-29T13:26:43,joao,2025-09-11T00:00:00,ops_team,2025-09-24T12:13:19,data_engineer,2227,11/09/25,Mousse de Chocolate,1,Sobremesa
3427,Beatriz Barbosa,405.767.179-07,Female,1987-11-09,inactive,18Y3CJY90B,True,2025-09-27T20:17:07,ops_team,2025-10-15T00:00:00,system,2025-10-17T11:10:35,maria,2228,15/10/25,Pizza Grande Calabresa,1,Pizza
3428,João Barbosa,411.448.099-37,Female,1973-03-26,active,0Z0Z02PW04,False,,,2025-10-31T00:00:00,joao,2025-10-31T18:30:56,system,2229,31/10/25,Ravioli de Queijo,1,Sobremesa
3429,Rafael Oliveira,179.432.229-50,Female,2004-07-27,pending,EHED8HOFOW,True,2025-10-13T15:40:28,ops_team,2025-09-21T00:00:00,system,2025-09-22T07:38:25,system,2230,21/09/25,Ravioli de Queijo,3,Sobremesa
3430,Mariana Moreira,831.214.613-00,Male,1980-10-30,pending,S2PVRNU7S1,True,2025-09-27T20:08:52,maria,2025-10-26T00:00:00,import_script,2025-11-09T14:58:08,import_script,2231,26/10/25,Sorvete Artesanal,3,Sobremesa
3431,Larissa Silva,144.894.948-96,Male,2000-05-04,active,MH0UJ4ID4B,False,,,2025-09-14T00:00:00,joao,2025-10-13T14:30:30,data_engineer,2232,14/09/25,Tiramisu,2,Sobremesa
3432,Fernanda Araujo,487.508.720-65,Male,1962-11-16,active,7QCGI67ROJ,False,,,2025-11-08T00:00:00,import_script,2025-11-08T16:48:27,ops_team,2233,08/11/25,Sorvete Artesanal,1,Sobremesa
3433,Maria Moreira,481.469.358-31,Male,1959-06-02,pending,XL7PH70DUQ,False,,,2025-10-16T00:00:00,joao,2025-10-22T06:20:23,joao,2234,16/10/25,Pizza Mussarela,3,Sobremesa
3434,Gabriela Pereira,222.555.389-31,Female,1989-08-08,inactive,9UY7UARO14,False,,,2025-08-12T00:00:00,joao,2025-08-27T15:11:34,import_script,2235,12/08/25,Pizza Mussarela,3,Sobremesa
3435,Ana Gomes,822.600.109-75,Male,1963-05-28,pending,15O95RUNGG,True,2025-09-27T15:14:48,joao,2025-10-15T00:00:00,joao,2025-10-16T13:31:41,joao,2236,15/10/25,Lasanha Bolonhesa,2,Sobremesa
3436,Ana Dias,059.337.934-90,Female,1962-06-05,inactive,X55CWOWZWP,False,,,2025-10-04T00:00:00,import_script,2025-10-15T19:27:43,joao,2237,04/10/25,Nhoque ao Sugo,3,Pizza
3437,Luís Mendonça,055.562.035-30,Female,2007-01-07,inactive,9V2TR1FV8I,False,,,2025-09-12T00:00:00,maria,2025-09-26T05:16:02,joao,2238,12/09/25,Pizza Grande Portuguesa,1,Sobremesa
3438,Maria Gomes,567.385.774-59,Prefer not to say,1974-09-05,active,EFOIGARL2B,False,,,2025-09-10T00:00:00,joao,2025-10-03T13:16:36,ops_team,2239,10/09/25,Pizza Frango com Catupiry,2,Pizza
